"date","district","primary_type","arrest","domestic","case_number"
"2021-05-21T09:28:00.000","001","DECEPTIVE PRACTICE","false","false","JE329107"
"2021-05-21T10:45:00.000","001","ASSAULT","false","false","JE238100"
"2021-05-21T11:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JE237618"
"2021-05-21T12:05:00.000","001","THEFT","true","false","JE237454"
"2021-05-21T12:30:00.000","001","CRIMINAL DAMAGE","false","false","JE237682"
"2021-05-21T12:45:00.000","001","THEFT","false","false","JE239061"
"2021-05-21T13:45:00.000","001","THEFT","false","false","JE241416"
"2021-05-21T14:10:00.000","001","ASSAULT","false","false","JE237764"
"2021-05-21T14:15:00.000","001","THEFT","false","false","JE237598"
"2021-05-21T15:00:00.000","001","THEFT","false","false","JE237943"
"2021-05-21T15:10:00.000","001","THEFT","false","false","JE237733"
"2021-05-21T15:16:00.000","001","DECEPTIVE PRACTICE","false","false","JE237741"
"2021-05-21T16:40:00.000","001","THEFT","false","false","JE244895"
"2021-05-21T16:45:00.000","001","THEFT","false","false","JE238789"
"2021-05-21T16:45:00.000","001","THEFT","false","false","JE238788"
"2021-05-21T17:50:00.000","001","THEFT","false","false","JE238783"
"2021-05-21T18:00:00.000","001","THEFT","false","false","JE239122"
"2021-05-21T18:19:00.000","001","OFFENSE INVOLVING CHILDREN","false","true","JE237964"
"2021-05-21T18:45:00.000","001","THEFT","false","false","JE238041"
"2021-05-21T20:00:00.000","001","THEFT","false","false","JE238421"
"2021-05-21T21:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JE240784"
"2021-05-21T21:30:00.000","001","DECEPTIVE PRACTICE","false","false","JE238774"
"2021-05-21T21:50:00.000","001","THEFT","false","false","JE240250"
"2021-05-21T23:00:00.000","001","CRIMINAL DAMAGE","false","false","JE245471"
"2021-05-21T23:44:00.000","001","CRIMINAL DAMAGE","false","false","JE242176"
"2021-05-22T05:00:00.000","001","BATTERY","false","false","JE238418"
"2021-05-22T05:45:00.000","001","BURGLARY","false","false","JE238366"
"2021-05-22T06:00:00.000","001","BATTERY","false","true","JE238491"
"2021-05-22T11:00:00.000","001","CRIMINAL DAMAGE","false","false","JE251095"
"2021-05-22T13:00:00.000","001","THEFT","false","false","JE241971"
"2021-05-22T13:40:00.000","001","CRIMINAL DAMAGE","false","true","JE238787"
"2021-05-22T14:30:00.000","001","BATTERY","false","false","JE238805"
"2021-05-22T15:26:00.000","001","THEFT","false","false","JE241131"
"2021-05-22T16:43:00.000","001","THEFT","true","false","JE239091"
"2021-05-22T17:00:00.000","001","CRIMINAL DAMAGE","false","false","JE240095"
"2021-05-22T17:00:00.000","001","THEFT","false","false","JE239884"
"2021-05-22T19:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE241189"
"2021-05-22T19:11:00.000","001","PUBLIC PEACE VIOLATION","true","false","JE239185"
"2021-05-22T19:20:00.000","001","ROBBERY","false","false","JE239154"
"2021-05-22T20:00:00.000","001","THEFT","false","false","JE252335"
"2021-05-22T20:30:00.000","001","BATTERY","true","false","JE239198"
"2021-05-22T21:00:00.000","001","CRIMINAL DAMAGE","false","false","JE242862"
"2021-05-22T21:22:00.000","001","CRIMINAL SEXUAL ASSAULT","false","false","JE239229"
"2021-05-22T21:38:00.000","001","WEAPONS VIOLATION","true","false","JE239244"
"2021-05-22T21:40:00.000","001","ASSAULT","false","true","JE239233"
"2021-05-22T22:00:00.000","001","WEAPONS VIOLATION","true","false","JE239309"
"2021-05-22T22:00:00.000","001","PUBLIC PEACE VIOLATION","true","false","JE239322"
"2021-05-22T22:00:00.000","001","ASSAULT","false","false","JE241447"
"2021-05-22T22:00:00.000","001","BATTERY","false","false","JE239425"
"2021-05-22T22:20:00.000","001","PUBLIC PEACE VIOLATION","true","false","JE239366"
"2021-05-22T22:27:00.000","001","ASSAULT","true","false","JE239343"
"2021-05-22T23:55:00.000","001","THEFT","false","false","JE243583"
"2021-05-23T00:00:00.000","001","BATTERY","false","false","JE239484"
"2021-05-23T00:39:00.000","001","BATTERY","false","false","JE239415"
"2021-05-23T01:00:00.000","001","CRIMINAL DAMAGE","false","false","JE240276"
"2021-05-23T01:20:00.000","001","WEAPONS VIOLATION","true","false","JE239498"
"2021-05-23T01:24:00.000","001","OTHER OFFENSE","false","false","JE239870"
"2021-05-23T01:26:00.000","001","BATTERY","false","false","JE239456"
"2021-05-23T02:20:00.000","001","CRIMINAL DAMAGE","false","false","JE239497"
"2021-05-23T02:22:00.000","001","BATTERY","false","false","JE239555"
"2021-05-23T02:34:00.000","001","WEAPONS VIOLATION","true","false","JE239499"
"2021-05-23T03:00:00.000","001","BATTERY","false","true","JE239556"
"2021-05-23T03:27:00.000","001","ROBBERY","false","false","JE239537"
"2021-05-23T04:43:00.000","001","BATTERY","false","false","JE239584"
"2021-05-23T04:50:00.000","001","CRIMINAL DAMAGE","false","false","JE239588"
"2021-05-23T08:56:00.000","001","MOTOR VEHICLE THEFT","false","false","JE243504"
"2021-05-23T08:59:00.000","001","OTHER OFFENSE","false","true","JE244441"
"2021-05-23T11:00:00.000","001","CRIMINAL DAMAGE","false","false","JE239810"
"2021-05-23T11:05:00.000","001","THEFT","false","false","JE243214"
"2021-05-23T12:47:00.000","001","CRIMINAL TRESPASS","false","false","JE239965"
"2021-05-23T13:20:00.000","001","THEFT","false","false","JE240351"
"2021-05-23T15:00:00.000","001","BATTERY","false","true","JE240106"
"2021-05-23T16:33:00.000","001","THEFT","false","false","JE240170"
"2021-05-23T19:44:00.000","001","WEAPONS VIOLATION","true","false","JE240357"
"2021-05-23T20:40:00.000","001","BATTERY","false","false","JE240406"
"2021-05-23T21:20:00.000","001","THEFT","false","false","JE240476"
"2021-05-23T22:45:00.000","001","CRIMINAL DAMAGE","false","false","JE240607"
"2021-05-23T23:20:00.000","001","BATTERY","false","false","JE240519"
"2021-05-23T23:59:00.000","001","MOTOR VEHICLE THEFT","false","false","JE240763"
"2021-05-24T01:00:00.000","001","CRIMINAL SEXUAL ASSAULT","false","false","JE240596"
"2021-05-24T01:30:00.000","001","CRIMINAL TRESPASS","false","false","JE262101"
"2021-05-24T01:55:00.000","001","BATTERY","false","false","JE240604"
"2021-05-24T07:15:00.000","001","THEFT","false","false","JE240805"
"2021-05-24T07:30:00.000","001","ROBBERY","false","false","JE240731"
"2021-05-24T08:30:00.000","001","DECEPTIVE PRACTICE","false","false","JE476123"
"2021-05-24T09:25:00.000","001","BATTERY","true","false","JE240769"
"2021-05-24T11:25:00.000","001","THEFT","false","false","JE241031"
"2021-05-24T12:00:00.000","001","THEFT","false","false","JE246977"
"2021-05-24T12:03:00.000","001","THEFT","false","false","JE245627"
"2021-05-24T13:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE249838"
"2021-05-24T13:30:00.000","001","CRIMINAL TRESPASS","false","false","JE241066"
"2021-05-24T14:30:00.000","001","ROBBERY","false","false","JE241132"
"2021-05-24T15:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE242559"
"2021-05-24T15:45:00.000","001","ASSAULT","false","false","JE241326"
"2021-05-24T16:00:00.000","001","THEFT","false","false","JE243365"
"2021-05-24T16:51:00.000","001","BATTERY","false","true","JE241342"
"2021-05-24T17:21:00.000","001","NARCOTICS","true","false","JE241574"
"2021-05-24T18:13:00.000","001","ROBBERY","true","false","JE241479"
"2021-05-24T19:30:00.000","001","WEAPONS VIOLATION","true","false","JE241522"
"2021-05-24T19:32:00.000","001","WEAPONS VIOLATION","true","false","JE241765"
"2021-05-24T20:11:00.000","001","THEFT","false","false","JE243326"
"2021-05-24T22:00:00.000","001","BATTERY","false","false","JE241929"
"2021-05-25T05:08:00.000","001","BATTERY","true","false","JE241910"
"2021-05-25T06:39:00.000","001","OTHER OFFENSE","false","false","JE243594"
"2021-05-25T06:50:00.000","001","CRIMINAL DAMAGE","false","false","JE244849"
"2021-05-25T07:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE243500"
"2021-05-25T08:00:00.000","001","OTHER OFFENSE","false","true","JE242921"
"2021-05-25T10:39:00.000","001","CRIMINAL DAMAGE","false","false","JE242157"
"2021-05-25T11:16:00.000","001","THEFT","false","false","JE243153"
"2021-05-25T11:45:00.000","001","BATTERY","false","false","JE242255"
"2021-05-25T12:30:00.000","001","THEFT","false","false","JE245465"
"2021-05-25T12:54:00.000","001","THEFT","false","false","JE242367"
"2021-05-25T13:00:00.000","001","THEFT","false","true","JE243451"
"2021-05-25T13:40:00.000","001","NARCOTICS","true","false","JE242423"
"2021-05-25T14:30:00.000","001","OTHER OFFENSE","false","true","JE341712"
"2021-05-25T16:00:00.000","001","THEFT","false","false","JE253383"
"2021-05-25T16:39:00.000","001","OTHER OFFENSE","false","false","JE244560"
"2021-05-25T17:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JE244165"
"2021-05-25T18:43:00.000","001","THEFT","true","false","JE242793"
"2021-05-25T19:00:00.000","001","THEFT","false","false","JE250393"
"2021-05-25T20:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE242927"
"2021-05-25T20:39:00.000","001","OTHER OFFENSE","false","true","JE242893"
"2021-05-25T21:05:00.000","001","ASSAULT","false","false","JE242924"
"2021-05-25T21:10:00.000","001","DECEPTIVE PRACTICE","false","false","JE242946"
"2021-05-25T22:09:00.000","001","ASSAULT","false","true","JE242959"
"2021-05-26T05:00:00.000","001","ASSAULT","false","false","JE243241"
"2021-05-26T08:00:00.000","001","THEFT","false","false","JE250036"
"2021-05-26T08:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE307463"
"2021-05-26T09:00:00.000","001","PUBLIC PEACE VIOLATION","false","false","JE257997"
"2021-05-26T10:24:00.000","001","THEFT","false","false","JE243429"
"2021-05-26T11:00:00.000","001","THEFT","false","false","JE243699"
"2021-05-26T11:45:00.000","001","THEFT","false","false","JE244528"
"2021-05-26T12:20:00.000","001","ASSAULT","true","false","JE243476"
"2021-05-26T13:05:00.000","001","THEFT","false","false","JE243816"
"2021-05-26T13:30:00.000","001","CRIMINAL DAMAGE","false","false","JE243908"
"2021-05-26T13:35:00.000","001","WEAPONS VIOLATION","false","false","JE243584"
"2021-05-26T14:02:00.000","001","DECEPTIVE PRACTICE","false","false","JE243817"
"2021-05-26T15:00:00.000","001","BURGLARY","false","false","JE246179"
"2021-05-26T16:00:00.000","001","BATTERY","false","true","JE251174"
"2021-05-26T17:00:00.000","001","THEFT","true","false","JE243969"
"2021-05-26T18:19:00.000","001","THEFT","false","false","JE245058"
"2021-05-26T18:20:00.000","001","ROBBERY","false","false","JE243931"
"2021-05-26T18:52:00.000","001","BATTERY","true","false","JE243999"
"2021-05-26T19:15:00.000","001","ASSAULT","true","false","JE244061"
"2021-05-26T19:50:00.000","001","BATTERY","true","false","JE244113"
"2021-05-26T20:20:00.000","001","MOTOR VEHICLE THEFT","false","false","JE244413"
"2021-05-26T20:20:00.000","001","NARCOTICS","true","false","JE244076"
"2021-05-26T21:20:00.000","001","BATTERY","false","false","JE244172"
"2021-05-26T21:46:00.000","001","ROBBERY","false","false","JE244139"
"2021-05-26T21:48:00.000","001","WEAPONS VIOLATION","true","false","JE244141"
"2021-05-26T22:51:00.000","001","BURGLARY","false","false","JE265982"
"2021-05-26T23:01:00.000","001","CRIMINAL DAMAGE","true","false","JE244368"
"2021-05-26T23:30:00.000","001","BATTERY","true","false","JE244247"
"2021-05-26T23:37:00.000","001","ASSAULT","true","false","JE244210"
"2021-05-27T00:30:00.000","001","MOTOR VEHICLE THEFT","false","false","JE247016"
"2021-05-27T00:44:00.000","001","BATTERY","false","true","JE244236"
"2021-05-27T03:00:00.000","001","THEFT","false","false","JE244447"
"2021-05-27T03:00:00.000","001","CRIMINAL DAMAGE","false","false","JE244442"
"2021-05-27T03:15:00.000","001","CRIMINAL DAMAGE","false","false","JE245074"
"2021-05-27T05:00:00.000","001","THEFT","false","false","JE244456"
"2021-05-27T08:20:00.000","001","BATTERY","true","false","JE244407"
"2021-05-27T09:32:00.000","001","THEFT","false","false","JE244824"
"2021-05-27T10:18:00.000","001","OTHER OFFENSE","true","false","JE244647"
"2021-05-27T10:44:00.000","001","THEFT","false","false","JE248973"
"2021-05-27T11:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE246942"
"2021-05-27T12:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE266766"
"2021-05-27T12:24:00.000","001","WEAPONS VIOLATION","true","false","JE244719"
"2021-05-27T12:50:00.000","001","CRIMINAL TRESPASS","false","false","JE244695"
"2021-05-27T13:20:00.000","001","BATTERY","false","false","JE244748"
"2021-05-27T13:30:00.000","001","THEFT","false","false","JE244752"
"2021-05-27T13:55:00.000","001","THEFT","true","false","JE244856"
"2021-05-27T14:00:00.000","001","BATTERY","false","false","JE244762"
"2021-05-27T15:15:00.000","001","THEFT","false","false","JE245117"
"2021-05-27T18:12:00.000","001","THEFT","false","false","JF105826"
"2021-05-27T19:20:00.000","001","CRIMINAL DAMAGE","false","false","JE245586"
"2021-05-27T20:04:00.000","001","ROBBERY","false","false","JE245196"
"2021-05-27T23:30:00.000","001","CRIMINAL DAMAGE","false","true","JE245326"
"2021-05-28T09:45:00.000","001","CRIMINAL DAMAGE","false","false","JE250202"
"2021-05-28T11:00:00.000","001","OTHER OFFENSE","false","true","JE245929"
"2021-05-28T11:30:00.000","001","CRIMINAL DAMAGE","false","false","JE248764"
"2021-05-28T12:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE246619"
"2021-05-28T13:25:00.000","001","THEFT","false","false","JE246123"
"2021-05-28T17:00:00.000","001","OTHER OFFENSE","false","false","JE246041"
"2021-05-28T17:15:00.000","001","BATTERY","false","false","JE246069"
"2021-05-28T18:34:00.000","001","ASSAULT","false","false","JE246222"
"2021-05-28T18:50:00.000","001","CRIMINAL TRESPASS","false","true","JE246201"
"2021-05-28T19:42:00.000","001","WEAPONS VIOLATION","true","false","JE246211"
"2021-05-28T20:31:00.000","001","CRIMINAL TRESPASS","true","false","JE246277"
"2021-05-28T23:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JE246521"
"2021-05-28T23:30:00.000","001","BATTERY","false","true","JE246368"
"2021-05-28T23:58:00.000","001","CRIMINAL DAMAGE","true","false","JE246390"
"2021-05-29T00:00:00.000","001","THEFT","false","false","JF110319"
"2021-05-29T01:36:00.000","001","ASSAULT","false","false","JE246450"
"2021-05-29T09:15:00.000","001","THEFT","false","false","JE246914"
"2021-05-29T10:00:00.000","001","THEFT","false","false","JE246863"
"2021-05-29T11:02:00.000","001","THEFT","false","false","JE247630"
"2021-05-29T12:30:00.000","001","BATTERY","false","false","JE246760"
"2021-05-29T12:48:00.000","001","THEFT","false","false","JE246885"
"2021-05-29T14:00:00.000","001","CRIMINAL DAMAGE","false","false","JE251419"
"2021-05-29T14:40:00.000","001","THEFT","false","false","JE246947"
"2021-05-29T15:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE259357"
"2021-05-29T15:29:00.000","001","CRIMINAL DAMAGE","false","false","JE246986"
"2021-05-29T15:30:00.000","001","BURGLARY","false","false","JE247356"
"2021-05-29T16:30:00.000","001","THEFT","false","false","JE247108"
"2021-05-29T18:00:00.000","001","ASSAULT","false","false","JE247175"
"2021-05-29T18:00:00.000","001","BATTERY","false","true","JE247209"
"2021-05-29T20:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE252564"
"2021-05-29T20:38:00.000","001","THEFT","false","false","JE247627"
"2021-05-29T20:38:00.000","001","THEFT","false","false","JE247280"
"2021-05-29T21:45:00.000","001","ROBBERY","false","false","JE247351"
"2021-05-29T21:46:00.000","001","CRIMINAL TRESPASS","false","false","JE247303"
"2021-05-29T22:47:00.000","001","WEAPONS VIOLATION","true","false","JE247352"
"2021-05-30T00:14:00.000","001","BATTERY","false","false","JE247419"
"2021-05-30T01:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JE247727"
"2021-05-30T10:30:00.000","001","DECEPTIVE PRACTICE","false","false","JE248302"
"2021-05-30T11:30:00.000","001","THEFT","false","false","JE247796"
"2021-05-30T12:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE269369"
"2021-05-30T12:05:00.000","001","NARCOTICS","true","false","JE248051"
"2021-05-30T14:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE261848"
"2021-05-30T14:40:00.000","001","THEFT","false","false","JE247963"
"2021-05-30T15:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE248719"
"2021-05-30T15:50:00.000","001","CRIMINAL TRESPASS","false","false","JE248010"
"2021-05-30T16:45:00.000","001","ASSAULT","false","false","JE248053"
"2021-05-30T17:00:00.000","001","BATTERY","true","false","JE248080"
"2021-05-30T18:00:00.000","001","BURGLARY","false","false","JE248808"
"2021-05-30T19:42:00.000","001","CRIMINAL DAMAGE","false","false","JE248274"
"2021-05-30T19:54:00.000","001","OTHER OFFENSE","true","false","JE248437"
"2021-05-30T21:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JE265694"
"2021-05-30T21:45:00.000","001","CRIMINAL DAMAGE","false","false","JE248338"
"2021-05-30T23:05:00.000","001","BATTERY","false","false","JE248540"
"2021-05-30T23:33:00.000","001","BATTERY","true","true","JE248403"
"2021-05-31T00:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JE250902"
"2021-05-31T01:00:00.000","001","BATTERY","true","true","JE248729"
"2021-05-31T05:45:00.000","001","BATTERY","false","false","JE248576"
"2021-05-31T11:52:00.000","001","CRIMINAL TRESPASS","false","true","JE248831"
"2021-05-31T12:40:00.000","001","OTHER OFFENSE","false","true","JE250118"
"2021-05-31T15:40:00.000","001","DECEPTIVE PRACTICE","false","false","JE249053"
"2021-05-31T16:47:00.000","001","ASSAULT","false","false","JE249261"
"2021-05-31T19:00:00.000","001","THEFT","false","false","JE249202"
"2021-05-31T20:00:00.000","001","BATTERY","false","false","JE249316"
"2021-05-31T20:00:00.000","001","BATTERY","false","true","JE249374"
"2021-05-31T21:20:00.000","001","THEFT","false","false","JE249339"
"2021-05-31T22:41:00.000","001","CRIMINAL SEXUAL ASSAULT","false","false","JE249406"
"2021-05-31T22:41:00.000","001","CRIMINAL SEXUAL ASSAULT","false","false","JE250644"
"2021-05-31T23:22:00.000","001","WEAPONS VIOLATION","true","false","JE249407"
"2021-06-01T00:00:00.000","001","DECEPTIVE PRACTICE","false","false","JF251495"
"2021-06-01T00:00:00.000","001","THEFT","true","false","JE298819"
"2021-06-01T00:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE259167"
"2021-06-01T00:00:00.000","001","DECEPTIVE PRACTICE","true","false","JF215141"
"2021-06-01T00:00:00.000","001","OTHER OFFENSE","false","false","JF511759"
"2021-06-01T00:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE266289"
"2021-06-01T00:00:00.000","001","OTHER OFFENSE","false","false","JE370908"
"2021-06-01T00:01:00.000","001","THEFT","false","false","JF143202"
"2021-06-01T03:30:00.000","001","DECEPTIVE PRACTICE","false","false","JE249523"
"2021-06-01T07:00:00.000","001","DECEPTIVE PRACTICE","false","true","JF106784"
"2021-06-01T07:01:00.000","001","THEFT","false","false","JE249597"
"2021-06-01T09:05:00.000","001","ASSAULT","true","false","JE249658"
"2021-06-01T09:30:00.000","001","BATTERY","false","false","JE254456"
"2021-06-01T10:15:00.000","001","DECEPTIVE PRACTICE","false","false","JE251950"
"2021-06-01T10:30:00.000","001","DECEPTIVE PRACTICE","false","false","JK164704"
"2021-06-01T11:35:00.000","001","CRIMINAL DAMAGE","false","false","JE250612"
"2021-06-01T12:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JE249874"
"2021-06-01T13:00:00.000","001","THEFT","false","false","JE249992"
"2021-06-01T13:45:00.000","001","THEFT","false","false","JE250116"
"2021-06-01T15:00:00.000","001","CRIMINAL DAMAGE","false","false","JE250090"
"2021-06-01T15:00:00.000","001","DECEPTIVE PRACTICE","false","true","JF500220"
"2021-06-01T15:00:00.000","001","THEFT","false","false","JF263375"
"2021-06-01T15:30:00.000","001","THEFT","false","false","JE251024"
"2021-06-01T15:45:00.000","001","THEFT","false","false","JE250169"
"2021-06-01T16:23:00.000","001","THEFT","false","false","JE250189"
"2021-06-01T17:26:00.000","001","OTHER OFFENSE","false","false","JE250378"
"2021-06-01T17:50:00.000","001","THEFT","false","false","JE250292"
"2021-06-01T18:30:00.000","001","ASSAULT","false","false","JE250760"
"2021-06-01T18:30:00.000","001","THEFT","false","false","JE250419"
"2021-06-01T18:54:00.000","001","OTHER OFFENSE","false","false","JE250418"
"2021-06-01T19:00:00.000","001","BATTERY","false","false","JE251446"
"2021-06-01T19:00:00.000","001","BATTERY","false","false","JE250401"
"2021-06-01T19:21:00.000","001","THEFT","false","false","JE251254"
"2021-06-01T21:30:00.000","001","WEAPONS VIOLATION","true","false","JE250530"
"2021-06-01T21:30:00.000","001","OTHER OFFENSE","false","true","JE250860"
"2021-06-01T22:26:00.000","001","BATTERY","false","true","JE250557"
"2021-06-01T22:32:00.000","001","ROBBERY","false","false","JE250562"
"2021-06-01T23:40:00.000","001","CRIMINAL DAMAGE","false","false","JE250619"
"2021-06-02T00:21:00.000","001","BATTERY","false","true","JE250629"
"2021-06-02T03:30:00.000","001","MOTOR VEHICLE THEFT","false","false","JE250725"
"2021-06-02T04:30:00.000","001","CRIMINAL DAMAGE","false","false","JE251014"
"2021-06-02T06:00:00.000","001","BATTERY","false","true","JE250750"
"2021-06-02T06:00:00.000","001","THEFT","false","false","JE251908"
"2021-06-02T06:50:00.000","001","THEFT","false","false","JE253323"
"2021-06-02T08:00:00.000","001","BATTERY","false","false","JE250788"
"2021-06-02T10:00:00.000","001","CRIMINAL TRESPASS","false","false","JE251223"
"2021-06-02T11:47:00.000","001","THEFT","false","false","JE251222"
"2021-06-02T12:00:00.000","001","BURGLARY","false","false","JE271959"
"2021-06-02T12:14:00.000","001","THEFT","false","false","JE262136"
"2021-06-02T13:59:00.000","001","BATTERY","false","true","JE251164"
"2021-06-02T14:50:00.000","001","THEFT","false","false","JE251306"
"2021-06-02T15:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE304821"
"2021-06-02T15:04:00.000","001","THEFT","false","false","JE251326"
"2021-06-02T16:46:00.000","001","THEFT","false","false","JE251343"
"2021-06-02T16:52:00.000","001","BATTERY","false","true","JE251382"
"2021-06-02T17:11:00.000","001","THEFT","false","false","JE251578"
"2021-06-02T17:39:00.000","001","OTHER OFFENSE","false","true","JE251449"
"2021-06-02T18:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JE252275"
"2021-06-02T18:01:00.000","001","THEFT","false","false","JE258067"
"2021-06-02T20:40:00.000","001","THEFT","false","false","JE251618"
"2021-06-02T23:46:00.000","001","CRIMINAL TRESPASS","true","false","JE251755"
"2021-06-03T00:00:00.000","001","THEFT","false","false","JE253462"
"2021-06-03T00:24:00.000","001","ASSAULT","false","false","JE251781"
"2021-06-03T00:30:00.000","001","ROBBERY","false","false","JE251784"
"2021-06-03T01:00:00.000","001","THEFT","false","false","JE252021"
"2021-06-03T01:21:00.000","001","DECEPTIVE PRACTICE","false","true","JE251833"
"2021-06-03T03:00:00.000","001","ROBBERY","false","false","JE251854"
"2021-06-03T07:30:00.000","001","ASSAULT","false","false","JE252162"
"2021-06-03T08:15:00.000","001","ASSAULT","true","false","JE251957"
"2021-06-03T08:50:00.000","001","THEFT","false","false","JE251972"
"2021-06-03T09:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE252045"
"2021-06-03T10:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE276955"
"2021-06-03T10:34:00.000","001","OTHER OFFENSE","false","false","JE252114"
"2021-06-03T10:40:00.000","001","CRIMINAL DAMAGE","true","false","JE252091"
"2021-06-03T12:00:00.000","001","THEFT","false","true","JE252231"
"2021-06-03T12:00:00.000","001","THEFT","false","false","JE279311"
"2021-06-03T13:38:00.000","001","OTHER OFFENSE","true","false","JE252325"
"2021-06-03T13:50:00.000","001","THEFT","false","false","JE252354"
"2021-06-03T15:00:00.000","001","OTHER OFFENSE","false","false","JE252785"
"2021-06-03T15:05:00.000","001","CRIMINAL DAMAGE","false","false","JE252390"
"2021-06-03T15:30:00.000","001","BATTERY","true","false","JE252512"
"2021-06-03T16:00:00.000","001","ASSAULT","false","false","JE252474"
"2021-06-03T16:30:00.000","001","DECEPTIVE PRACTICE","false","false","JE252759"
"2021-06-03T16:38:00.000","001","THEFT","true","false","JE252647"
"2021-06-03T17:00:00.000","001","BURGLARY","false","false","JE253412"
"2021-06-03T17:30:00.000","001","CRIMINAL DAMAGE","false","false","JE252665"
"2021-06-03T20:15:00.000","001","ASSAULT","false","false","JE252830"
"2021-06-03T20:25:00.000","001","ASSAULT","false","false","JE252850"
"2021-06-03T20:40:00.000","001","BATTERY","false","false","JE252926"
"2021-06-03T21:00:00.000","001","CRIMINAL DAMAGE","false","true","JE252865"
"2021-06-03T21:33:00.000","001","CRIMINAL TRESPASS","true","false","JE252886"
"2021-06-03T22:20:00.000","001","NARCOTICS","true","false","JE252938"
"2021-06-03T23:27:00.000","001","BATTERY","false","false","JE253002"
"2021-06-04T00:40:00.000","001","THEFT","false","false","JE253004"
"2021-06-04T04:50:00.000","001","ROBBERY","false","false","JE253085"
"2021-06-04T05:10:00.000","001","BURGLARY","false","false","JE253105"
"2021-06-04T05:35:00.000","001","ROBBERY","false","false","JE253097"
"2021-06-04T07:16:00.000","001","CRIMINAL TRESPASS","false","false","JE253157"
"2021-06-04T07:44:00.000","001","OTHER OFFENSE","false","false","JE253297"
"2021-06-04T08:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE351921"
"2021-06-04T09:30:00.000","001","THEFT","false","false","JE253254"
"2021-06-04T09:45:00.000","001","BATTERY","true","false","JE253266"
"2021-06-04T09:45:00.000","001","MOTOR VEHICLE THEFT","false","false","JE254713"
"2021-06-04T10:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE307649"
"2021-06-04T10:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JE254769"
"2021-06-04T10:19:00.000","001","THEFT","false","false","JE253312"
"2021-06-04T10:26:00.000","001","ASSAULT","false","false","JE253305"
"2021-06-04T11:10:00.000","001","ASSAULT","true","true","JE253347"
"2021-06-04T13:00:00.000","001","OTHER OFFENSE","false","true","JE256909"
"2021-06-04T13:07:00.000","001","OTHER OFFENSE","false","false","JE253515"
"2021-06-04T14:00:00.000","001","DECEPTIVE PRACTICE","false","false","JE273160"
"2021-06-04T14:45:00.000","001","MOTOR VEHICLE THEFT","false","true","JE253591"
"2021-06-04T17:10:00.000","001","BATTERY","true","true","JE253805"
"2021-06-04T17:15:00.000","001","ASSAULT","true","false","JE253853"
"2021-06-04T17:15:00.000","001","BATTERY","false","false","JE253854"
"2021-06-04T17:30:00.000","001","THEFT","false","false","JE253866"
"2021-06-04T18:00:00.000","001","THEFT","false","false","JE253993"
"2021-06-04T19:30:00.000","001","ASSAULT","false","false","JE259965"
"2021-06-04T20:00:00.000","001","CRIMINAL DAMAGE","false","false","JE265833"
"2021-06-04T20:29:00.000","001","BATTERY","false","false","JE254018"
"2021-06-04T20:40:00.000","001","THEFT","false","false","JE254005"
"2021-06-04T21:00:00.000","001","BATTERY","false","false","JE254038"
"2021-06-04T22:00:00.000","001","THEFT","false","false","JE257043"
"2021-06-04T22:15:00.000","001","WEAPONS VIOLATION","true","false","JE254097"
"2021-06-04T23:08:00.000","001","BATTERY","true","false","JE254131"
"2021-06-05T00:00:00.000","001","BATTERY","true","false","JE254356"
"2021-06-05T00:53:00.000","001","CRIMINAL DAMAGE","false","false","JE254368"
"2021-06-05T01:42:00.000","001","BATTERY","true","true","JE254246"
"2021-06-05T02:50:00.000","001","MOTOR VEHICLE THEFT","false","false","JE254305"
